Distancia_10;Distancia_50;Distancia_100;Distancia_500;Distancia_1000;Distancia_2000;Distancia_5000
1.35522;3.09045;3.62452;8.9281;12.7291;18.0115;29.5328
0.840511;3.10238;3.89462;9.17213;12.8243;18.0819;28.7843
1.21223;2.43794;3.76905;9.15669;12.8882;18.3559;29.1806
1.23043;3.16598;3.83468;9.0252;13.0532;18.3612;29.0164
1.14301;3.08226;3.86928;9.32852;12.9584;18.3294;29.1898
1.19822;2.7504;4.05992;9.37318;12.9733;17.9528;28.82
1.22411;2.86146;3.7475;9.00425;12.9221;18.3547;29.2774
1.10212;2.62421;3.6458;8.88036;13.1761;18.1343;29.1725
1.16586;2.87745;3.7563;8.90072;13.2669;18.1218;28.9899
1.62136;3.03366;3.89835;8.97117;13.018;18.336;29.1369
1.296;2.9562;4.34659;9.27862;12.7841;18.3288;29.4189
1.00564;2.88985;3.97144;8.92852;12.7548;18.0069;29.5546
1.4667;3.13767;3.76135;8.89615;12.5674;18.3619;29.1254
1.44942;2.9089;3.8288;8.93557;13.0583;18.0887;29.4812
1.78471;2.89177;3.94145;9.40789;13.2334;17.9675;29.7058
1.19633;3.08111;4.04902;9.20308;12.9219;18.1878;29.2085
1.53764;2.59051;3.90079;9.03125;12.9716;18.2353;29.3508
1.47471;2.70426;3.67983;9.09115;13.0667;18.4136;28.9806
1.37154;2.55205;3.80664;9.02408;12.8906;18.0998;28.6557
1.21789;3.1837;3.45359;9.00889;13.2298;18.4437;28.7917
1.302;2.98749;4.06754;9.16721;12.9743;18.1363;29.2028
1.11042;2.8787;3.59849;8.77072;13.1323;18.7157;29.0236
1.41616;2.81563;3.67605;9.09274;12.6722;18.0242;29.2672
1.12988;2.90318;4.18249;9.16388;12.904;18.3714;29.2675
1.21371;3.01055;3.72502;8.809;13.0642;18.1012;29.2467
1.09053;2.8406;3.62602;8.56195;13.0786;18.2115;28.9856
1.16681;3.18816;3.6506;8.84546;12.8911;18.4976;29.4176
1.14116;3.07748;3.95136;8.84539;12.9251;18.0373;29.3368
1.23991;2.69382;4.23216;9.17249;13.069;18.4391;29.3962
1.37492;2.96681;3.55226;9.51569;12.7233;18.2927;29.0579
1.33611;2.99017;3.74153;9.1245;12.8124;18.067;29.1346
1.08298;2.78142;3.92021;9.15693;12.9317;18.2161;29.1648
1.2694;2.6625;4.113;9.5331;13.1624;17.8714;29.1902
0.99284;2.6433;3.87535;9.39596;12.9288;18.0411;29.0782
1.469;2.57642;4.00691;9.25471;12.8955;18.2994;28.9169
1.01245;2.85227;4.08265;8.7565;13.2113;18.2946;29.2905
1.38422;2.5954;4.056;9.29796;12.9309;18.5681;29.128
1.58022;2.79903;4.06456;8.76427;12.7155;18.3848;29.6099
1.28993;2.82988;3.81737;9.07622;12.9349;18.7037;29.0808
1.39335;2.71325;3.9796;9.34893;12.9426;18.0705;29.502
1.16607;3.07058;4.0887;8.84219;13.1585;18.0063;29.2165
1.2098;2.96368;3.81747;9.24308;13.4611;18.2188;28.6144
0.968083;2.72577;4.33597;9.23322;13.0239;18.5452;29.209
1.25305;2.69684;3.9943;9.09959;12.9369;18.1221;29.1677
1.31474;3.10122;3.8291;8.83586;12.7135;18.2238;29.2892
1.47536;3.19328;3.63148;9.11009;12.7512;17.9833;29.4812
1.08149;2.95794;3.42804;9.15423;13.1457;18.4183;29.0303
1.28087;2.97885;4.11092;9.10524;12.7459;18.8496;29.1706
1.52162;2.89886;3.99994;9.33023;13.2218;18.0731;29.0728
1.33229;2.92334;3.59535;9.02008;13.5545;18.2049;29.1588
0.628587;2.77443;3.67891;9.05793;12.6657;18.7137;29.13
0.637589;2.73608;3.74795;9.80916;12.8654;17.7201;28.9989
1.24131;2.83334;3.34866;9.00912;12.9895;18.0349;29.046
1.32099;3.036;3.26461;9.5193;12.9376;18.2961;29.1183
1.07335;2.76012;3.75868;8.8527;12.7416;17.9998;29.1547
1.27957;2.50049;3.56609;8.7234;12.9497;17.9211;29.2242
1.42315;2.69083;4.01511;8.95243;12.8567;17.903;29.1052
1.19749;2.59722;3.51823;9.39712;12.8246;18.5145;29.1992
1.18091;2.81684;3.93056;8.90269;13.1026;17.9943;29.031
1.08437;2.71099;4.21798;8.99791;12.7463;18.2965;29.064
0.952576;2.65034;4.08709;8.84291;12.9611;17.5534;29.3003
1.39591;2.55561;3.74936;9.24433;12.8074;18.528;28.4758
1.27536;3.09835;3.55369;9.14372;13.5771;18.1313;29.1496
0.893967;2.93099;3.52908;8.90872;12.8541;18.0013;29.1894
1.21119;2.73519;3.84834;8.83819;13.1515;18.3204;29.1421
1.5085;2.61165;3.37981;9.00833;13.1044;17.9927;29.0935
1.03576;3.35429;3.79953;9.01053;13.1648;18.278;28.8975
1.19728;2.75797;3.887;9.41872;12.8052;18.5486;29.173
1.46473;2.77858;3.91516;9.32979;12.8979;18.3191;29.2877
1.16732;2.82003;3.86727;8.99435;13.322;18.2873;29.3518
1.15262;2.69271;4.09175;9.05601;12.9332;18.0864;29.1197
1.23417;2.59699;3.32497;9.16209;12.9266;18.0646;29.2009
1.16819;2.81171;4.00581;8.80662;13.4673;18.5256;29.3519
1.06623;3.04882;4.01768;9.37581;13.0486;18.3465;29.2557
1.59735;3.19377;3.81677;9.58635;12.8828;18.1916;29.0076
1.42753;2.7732;4.09798;9.37371;13.1846;18.3515;29.0636
1.5131;2.42839;4.15605;8.87806;13.4842;18.3601;29.3641
1.40349;2.81588;4.09267;9.40443;12.9004;18.2773;29.2322
1.18662;2.85739;3.75998;9.16913;12.8448;18.4347;29.0426
0.969013;2.7319;3.30296;8.91198;12.9201;18.3003;29.0574
1.31814;3.06614;4.06772;9.2108;12.8909;18.2763;29.2319
1.35505;2.91333;3.76217;9.06946;13.1928;18.2005;29.2374
0.862076;2.95834;3.67277;9.33597;12.7267;18.6286;29.038
1.04027;2.6464;3.59272;9.06375;13.1748;18.2895;29.3826
1.19124;3.08105;4.066;9.29322;12.9826;17.8145;29.0765
0.710863;3.01442;4.02858;9.24618;13.0179;18.1325;29.198
0.73003;2.69044;4.19713;9.41646;13.134;17.8653;28.716
1.33515;2.91951;4.03232;9.03723;13.1051;17.8672;29.1072
1.01601;2.75126;3.77115;9.26781;12.6322;18.0496;28.7622
1.02395;2.99303;3.88551;8.97326;13.2099;17.9039;28.9161
1.08444;2.74533;3.58854;8.95923;12.9861;17.9334;28.8949
1.17709;2.76316;3.76933;9.52924;13.0626;18.2008;28.6602
1.23757;2.88393;4.01763;8.89934;13.408;18.3254;29.1808
1.26263;2.67202;3.98069;9.09821;12.8234;17.6026;28.6374
1.17112;3.08215;3.76889;8.73989;12.7332;18.1762;28.8711
0.971941;2.75082;3.58585;9.63815;13.0358;18.1611;28.9157
1.35618;2.66352;3.56557;9.2257;13.129;17.8684;28.7578
0.922633;2.63582;3.70861;9.21984;13.2254;18.1701;28.7761
1.03826;2.62948;4.11715;9.35444;12.9766;18.0557;29.0013
0.996937;2.56058;4.33984;9.30628;13.0717;18.0015;28.8106
1.15261;2.69609;4.44241;8.86526;12.3749;18.0767;28.9653
0.900735;2.56912;3.80222;8.96895;13.1656;17.8077;28.6418
1.15226;3.37261;4.10214;9.21772;12.9425;18.1648;28.9337
1.15282;3.45032;4.12168;9.39119;13.1233;17.9601;28.6834
1.05015;2.67104;3.70006;9.24593;12.9088;18.3123;28.7882
1.19051;3.12312;4.11198;9.09588;12.6635;17.9408;28.4342
1.32245;2.96718;4.11405;9.32241;12.9795;18.242;28.795
1.29012;2.69381;3.70293;9.01942;13.3308;17.5578;29.254
1.20105;3.15475;4.01469;9.44688;13.031;18.4179;28.7508
0.994405;2.63642;4.1853;9.27915;13.4118;17.9033;28.8172
1.08534;2.85072;3.96065;9.34699;13.0698;18.3764;28.7124
1.01311;3.06409;3.82259;8.76018;13.1582;18.3208;28.9716
1.09877;2.7077;4.14201;9.34262;12.9397;18.1085;28.4127
1.08131;2.7555;4.1455;9.07733;13.1402;18.0676;28.8622
1.21172;2.94651;4.01538;9.31323;13.5329;17.8929;28.7371
1.05698;2.7924;3.52594;8.98093;13.3269;18.4234;28.9636
1.17033;3.07807;3.82567;8.96735;13.296;17.9319;28.8807
1.09287;2.53201;3.9748;8.92544;13.2467;17.8214;28.9452
1.28679;2.93117;3.66044;9.27946;12.7292;18.2613;29.0864
0.721043;2.53001;4.03129;9.02994;13.3555;18.0076;28.7627
1.06633;3.07299;4.05215;8.82951;13.076;18.0579;28.9473
1.04073;2.79338;3.83588;8.6881;13.2465;17.8309;28.7217
1.22823;2.96759;4.20845;9.35476;12.8888;18.1174;28.4796
0.858061;2.63178;3.81155;9.25044;12.9243;18.5317;28.7548
1.08875;2.86846;4.0732;8.99433;12.6507;17.9978;29.1095
1.24641;2.90036;4.07281;8.95223;12.7467;17.9677;29.0002
1.43757;2.77791;3.85274;9.38475;12.759;18.0273;28.949
0.886037;3.08455;3.94439;9.07372;12.7904;18.1183;29.0216
1.32772;3.08467;3.65368;9.14686;13.1437;18.366;28.7297
1.34033;2.34885;4.1164;9.08578;13.0872;18.22;29.0867
1.22418;2.77667;3.91882;9.02699;12.61;18.1618;28.6886
0.846609;2.79538;3.78438;8.67686;13.2306;18.6118;28.9287
1.27841;2.71881;4.07836;9.11098;13.4347;17.9331;29.2127
1.18312;2.84161;3.60742;8.84644;13.1047;18.5301;28.8805
1.51094;2.53244;4.01875;8.86664;13.4444;17.9304;28.9574
1.435;2.69389;3.90127;9.50083;13.5701;18.1014;28.9313
1.3474;2.50107;3.97401;8.96342;13.542;18.4412;28.8809
1.33913;2.63042;3.80801;8.77352;12.8747;17.9678;29.0295
1.2875;3.13318;3.81139;9.51035;13.1804;18.1568;29.0398
1.09783;2.61778;3.75985;8.9344;12.9422;18.3183;28.8652
1.12646;3.05002;3.98688;9.26614;13.1169;17.8367;28.3351
1.19748;2.89385;4.43117;9.16462;12.8923;18.4554;28.6889
1.46685;2.86672;4.3856;9.1193;12.8198;17.9345;28.3815
1.12789;2.61514;3.80162;9.12584;13.0405;18.2955;28.8756
0.898482;2.891;3.75976;9.43254;12.84;18.315;28.7949
1.1347;2.71756;4.0049;9.18615;13.067;18.416;28.8434
1.30419;2.8539;3.7908;9.09334;13.0581;18.0996;29.0181
0.875199;3.17021;3.99536;9.52854;13.3177;18.3802;29.2211
0.74068;2.60605;3.89155;9.05157;13.0111;17.954;28.7539
0.96231;2.87751;4.11442;9.14657;13.3087;18.0912;28.5808
1.31467;2.52204;4.0587;9.34755;12.9177;17.7957;28.733
1.01362;2.68246;4.04028;9.11616;12.9971;18.2693;28.6644
0.666993;2.50024;4.08814;9.22906;13.3724;18.0602;29.1962
0.63291;2.09792;3.81154;9.61281;12.6549;18.3728;28.922
1.18803;2.77311;3.99947;9.30787;13.1883;18.3194;29.133
1.01714;2.69829;3.78933;9.25908;13.1931;18.3174;28.5807
1.43417;2.35482;4.1258;9.29719;12.7981;18.251;28.5851
1.08301;3.11565;3.91705;9.13646;13.0024;17.9329;28.6455
1.27324;2.95732;3.73729;8.63903;12.7244;18.0846;28.6645
1.22513;3.24693;3.39875;9.05204;13.3529;18.0132;28.97
1.4614;2.91015;3.86347;9.28368;12.8601;17.9592;28.2889
1.22146;2.52537;4.27363;9.04032;13.1533;18.2253;28.8446
1.60284;2.87707;3.57536;9.13104;12.9173;17.9468;28.7619
0.969244;2.89764;3.83447;8.81376;13.0445;18.353;28.9798
1.25794;2.67665;4.23199;9.31395;13.0232;18.1843;28.5938
1.21051;2.64655;4.00167;9.1871;13.15;18.1415;28.8486
1.15892;3.03874;3.8117;9.08198;12.8418;18.091;28.927
0.915947;3.20156;4.37059;8.91626;13.0188;17.8506;28.2177
1.37961;2.3524;4.28888;9.21398;12.7722;18.5362;28.9614
0.979275;2.47487;3.70936;9.22204;12.9203;17.7036;28.597
1.10192;2.75641;3.98069;8.66258;12.7957;18.1069;29.0563
1.12901;2.48089;4.28772;9.12028;13.3221;17.7414;29.0834
1.18234;2.78263;3.9429;9.193;12.7948;17.8587;28.935
0.483096;2.59582;4.15454;9.17541;12.8274;18.0613;28.9377
0.905771;2.44136;4.07068;9.12886;12.6263;18.2283;29.0466
1.17945;2.71593;3.54712;9.229;13.2924;17.9168;28.887
0.986604;2.64611;3.88707;8.98502;12.858;18.1149;28.7364
1.13623;2.54895;3.77277;8.73092;13.0352;18.1134;29.0255
0.99151;3.00293;4.42956;9.19167;12.9838;18.0782;28.5914
1.52925;3.10886;4.02577;9.46567;12.7374;18.0351;28.7331
1.13203;2.95679;3.68596;9.07598;12.8593;18.2257;28.8032
1.06387;2.97685;4.0614;9.48935;12.921;18.22;29.0764
1.40593;3.04619;4.4204;9.13562;12.9792;18.0996;28.5475
1.21871;3.24264;4.23943;9.34214;12.6426;17.6788;28.8716
1.64508;2.97775;4.22694;9.52158;13.1585;18.2011;29.1254
1.33121;2.89117;4.08746;8.95275;12.8878;17.8034;28.7616
1.17277;2.96833;3.9268;8.90075;12.7305;17.781;28.7092
1.66463;3.3039;4.24857;9.18255;13.2826;18.0216;29.243
1.40994;3.0088;3.94249;9.10524;12.7468;18.1102;28.7629
1.17166;2.82164;4.11049;9.64881;13.1124;18.0532;28.873
1.1582;2.9321;4.1559;9.18895;12.7946;17.8405;28.879
1.28418;3.1468;4.35205;9.47918;13.0431;17.7234;29.1174
1.13488;3.0215;4.38327;9.03795;12.9828;18.13;28.8498
2.01606;2.89812;4.07983;8.96815;12.7125;18.1293;28.9273
1.00097;2.99201;4.60543;9.03208;12.5214;17.9116;28.7441
1.21616;3.07687;4.12086;9.31936;12.9424;18.0024;28.7409
1.47487;2.80464;4.61539;9.64661;12.9177;17.9918;28.5748
0.880176;3.10207;4.1442;9.41188;12.8389;18.2564;29.2239
0.810114;2.96353;4.42395;8.86963;12.401;18.046;28.7908
1.29237;2.96629;3.82723;9.64115;12.8786;18.1497;28.525
1.02376;3.05223;3.80458;9.11827;12.7084;17.8253;29.1768
1.79083;2.94416;4.13077;9.07225;12.9385;17.9282;29.0786
1.21654;2.5253;4.286;9.27338;12.8903;17.8612;28.6649
1.28096;2.92948;4.12023;9.33794;12.8857;17.55;29.0185
1.29108;2.81393;3.94051;8.98146;12.7603;18.0022;29.2328
1.21713;3.04499;3.98369;9.32363;13.0707;18.2018;28.3005
1.5109;3.15399;4.50332;9.06752;12.761;18.549;28.6942
1.66608;2.79662;4.33538;8.9796;13.2166;18.1024;28.7141
1.03854;3.22115;3.9015;9.03154;13.2231;18.0483;29.4426
1.11948;3.23638;4.23629;8.95998;12.5878;17.6431;29.0131
1.37832;3.10066;4.60991;9.02676;13.3905;17.9585;28.783
1.36008;2.84412;4.2278;9.10576;12.6045;18.0365;28.9494
1.05686;2.81054;4.14197;9.24836;12.4815;17.8896;28.8621
0.956807;3.05757;4.25052;9.11402;12.7872;17.779;28.9773
1.50068;2.89837;4.23818;9.3928;12.8605;17.8217;28.6285
1.33709;3.17474;4.04468;9.55718;12.8769;17.9813;29.0677
1.42246;2.64977;4.48151;9.52009;12.7537;18.1452;28.6258
1.33963;3.14606;3.78619;9.30355;12.9659;18.0613;28.6303
1.25603;2.69436;4.21666;8.89935;12.9461;18.115;28.6041
1.44588;2.92327;4.53939;8.84849;12.6086;18.0043;29.0169
1.26895;2.92754;4.12092;9.03155;12.7183;18.146;28.7081
1.05874;2.88878;3.78572;9.35275;12.6964;18.1204;29.0812
1.24332;2.98341;3.86055;9.6629;13.0364;18.2135;29.0401
1.33998;3.07443;3.97938;9.25045;13.0232;17.8104;29.0755
1.41908;3.25101;4.04935;8.96383;12.843;18.3795;28.8542
1.03683;3.04049;4.37616;9.34589;12.9861;18.2745;28.9615
1.38366;2.94319;3.8777;8.97677;13.318;18.4326;28.8125
1.19838;2.55952;4.21235;9.09191;13.1179;17.6561;28.6436
1.32444;2.64811;4.16165;9.34237;13.2248;18.0763;29.0061
1.30006;2.99496;4.28974;8.81071;12.5848;17.9312;28.3953
1.7155;2.76246;4.17985;9.26495;12.5495;18.0964;29.057
1.3881;2.81368;4.30629;9.56257;12.9434;18.0094;28.8014
1.4978;3.33526;3.89819;9.31771;12.8187;18.1269;28.697
1.23875;2.98366;3.89035;9.79626;12.987;17.8956;28.3451
1.48247;3.35221;4.3135;9.02434;12.633;18.2535;28.8034
1.25107;2.18687;4.1722;9.27524;12.6257;18.0951;28.8356
0.907877;3.40283;3.67594;9.19907;12.5803;18.111;28.87
1.16615;2.78429;4.15803;9.35041;12.9109;18.1243;28.4678
1.35354;2.73589;4.36671;9.43638;13.206;18.1518;28.8827
1.39297;2.78744;4.08446;8.99477;12.7592;18.0271;28.9216
1.50242;2.82322;4.20327;9.39527;12.8429;18.1711;28.9737
1.22401;2.86964;4.16747;9.78374;13.2033;18.0981;28.6329
1.19001;2.81187;3.97896;8.85078;12.7886;17.7065;28.7238
1.36829;3.29816;4.15489;9.14682;12.6525;17.6469;28.6612
1.37766;2.89599;4.49522;9.05897;12.6491;17.7873;28.5639
1.15585;2.86613;4.35083;9.26413;13.3564;17.5701;28.7243
1.45839;3.01002;3.7937;9.16132;13.0903;17.9137;28.9298
1.47111;2.92801;4.6947;8.88728;12.9627;18.0016;28.6731
1.16106;3.28017;4.44777;9.08995;12.5341;17.9567;28.4909
1.36669;3.03823;4.23213;9.4522;13.045;17.8993;28.6734
1.05895;3.23332;4.16256;9.19034;12.7223;17.978;29.1479
1.12586;2.9413;4.1412;9.37099;13.0216;17.8313;29.0172
1.3653;2.71716;3.91756;8.97709;12.9113;17.7244;28.8381
1.26627;2.88868;3.95161;9.12415;13.1348;17.919;28.6206
0.856861;3.30217;4.01906;9.25087;12.8204;17.9906;29.0379
1.60857;2.96339;4.07361;9.23824;12.43;18.2817;28.9328
1.05243;3.16721;4.29631;8.86106;12.6647;18.1203;28.7597
1.13644;3.20794;4.39736;8.82403;12.6757;18.0862;28.9332
1.14909;2.55811;4.32429;9.08422;13.0039;17.627;28.7127
1.31082;2.89566;4.14322;9.25558;12.766;17.852;28.8167
1.30075;2.80816;3.97789;8.9409;12.7076;17.9245;28.705
1.4096;2.64152;4.1302;9.80699;13.1551;17.9642;28.914
1.44929;2.78219;3.64682;9.00513;12.6979;17.7478;28.9537
1.5916;2.96744;4.10938;9.16599;12.7644;18.2609;29.0953
1.2222;2.90878;4.29914;9.01114;12.6125;17.8839;28.6018
0.765708;3.19619;4.19117;9.06763;12.6083;17.9313;28.7843
1.29494;2.67598;4.02497;9.29894;13.0125;18.0504;28.7048
1.21281;3.12445;4.35621;9.23769;12.9089;17.8885;29.1196
1.41648;3.1842;3.64969;9.17096;13.354;17.9524;28.7573
1.197;2.96582;4.03466;9.25859;12.8404;18.2334;29.1633
1.23883;2.75475;3.94959;9.41366;12.669;18.2944;29.1508
0.933266;2.49526;3.97634;9.58613;13.2652;18.0648;28.3777
1.19191;2.75094;4.15144;9.03266;12.9862;18.3623;28.9613
0.855016;2.90963;3.89157;8.64127;12.7562;18.6172;28.9179
1.27446;2.77286;4.03582;9.05382;12.9229;18.0273;28.3193
0.779418;2.76525;4.16038;9.61934;12.4985;18.1087;28.7517
1.29197;2.63308;3.79523;9.56262;12.8482;17.9026;28.6955
1.06588;2.9875;4.33478;9.12078;12.8724;18.1724;28.6521
1.28716;2.73859;4.17669;9.30454;12.908;18.0304;28.5244
1.45267;2.70239;4.004;9.28834;13.2265;18.3578;28.8362
1.22072;3.15052;4.31174;9.25174;12.8977;18.0167;28.2894
1.11983;2.47103;4.19694;9.36204;12.9884;18.3188;28.8746
0.821207;3.10561;4.19909;9.09953;12.8173;18.5736;28.3896
1.08745;2.59303;4.40921;9.07221;12.823;17.9318;28.7075
0.990042;2.78807;4.35237;9.30796;13.0599;17.9912;28.4775
1.52873;2.79653;4.27829;8.84762;12.906;18.3008;29.0135
0.852762;2.58299;4.31409;8.9526;13.073;17.6895;28.8674
1.23307;2.46812;4.12691;9.12369;12.8546;18.0517;28.9405
1.47636;3.08742;4.08486;9.08894;13.0427;18.3693;28.3231
1.08053;2.72529;4.11956;9.18741;12.7867;18.571;28.6264
1.19857;3.19524;4.19;9.09949;12.944;18.1424;28.9703
1.13804;2.71043;4.47818;9.25785;12.7392;18.2278;28.8274
0.986897;2.92935;4.21038;9.18089;12.9032;18.1864;29.4355
1.50351;2.93969;4.44799;9.3121;13.2757;18.4451;28.7707
1.06902;3.04237;4.66722;9.4385;13.2808;18.1787;28.3799
1.35023;2.64196;4.32151;8.91847;12.8808;18.4169;28.2234
1.1164;3.12647;4.0082;9.06738;13.2717;18.214;28.6471
1.07464;2.8956;4.12475;9.48516;12.9697;18.3153;28.5678
1.34415;2.95486;4.29404;9.16808;13.2035;17.9279;29.077
1.48772;3.33874;4.36131;9.08693;13.0781;18.3637;28.7145
0.926894;2.79747;4.10531;8.935;12.8281;18.0393;28.549
0.920175;2.54724;4.06442;9.02774;12.6636;18.3917;28.9189
1.03669;2.61461;4.21257;8.85041;13.3833;18.3236;28.0839
1.16284;3.09111;4.4912;9.25381;13.3173;17.8448;28.8661
0.811645;2.84477;4.02655;8.97018;12.5184;18.032;29.0981
0.781561;2.97719;3.97273;9.04843;12.7126;17.6175;28.6532
1.31126;2.945;4.3673;9.40612;12.6375;18.4532;28.5551
1.24982;2.48456;3.99744;9.20644;13.2592;17.9905;28.7323
1.06261;2.42502;4.17042;9.12715;12.7589;18.6743;28.8414
1.17976;3.18435;4.20614;9.25347;13.1422;18.099;28.7948
1.4199;2.84083;4.33621;9.02559;12.5955;18.2184;28.5911
1.46617;2.83792;4.45489;8.88637;13.2525;17.9547;28.7757
0.963792;2.77354;4.12562;9.14429;13.0777;18.279;28.8648
1.24045;2.94474;4.3218;9.17515;12.8864;18.1356;28.6095
1.52203;2.93247;4.21106;8.9351;12.9649;18.1496;28.7676
1.33979;2.71645;4.418;9.21665;13.0904;18.4832;29.0406
1.29697;2.91997;4.17449;8.9833;12.7879;17.9886;28.9834
1.36221;3.08416;4.4526;9.16359;13.1855;18.3845;28.7648
1.43851;2.6842;4.25852;8.97005;13.2732;18.4401;28.9654
1.4937;2.52713;4.58583;9.21065;13.0256;18.3913;28.5718
1.35774;2.53171;4.02441;9.3926;13.1668;18.1819;28.8578
1.14651;2.56847;4.08345;9.12333;13.1429;18.2725;28.5907
1.59294;2.75914;4.02776;9.25638;13.0028;17.9394;28.9354
1.27669;3.06525;4.29372;9.52145;12.9504;17.8579;28.2265
1.29579;2.99645;3.93984;9.12402;13.1043;18.5253;28.5621
1.20326;3.05789;3.91917;9.18942;12.7888;18.1386;28.6435
1.21854;2.89181;4.23431;9.1674;13.1881;18.5683;28.7356
1.30699;2.96882;4.02218;8.94348;13.1396;18.2433;28.2869
1.09293;2.86928;3.96838;9.04619;13.1663;18.1014;28.4908
0.75091;2.85858;4.07311;9.15121;12.8264;18.286;28.3376
1.06786;2.56655;4.48892;8.96005;13.0934;18.2193;28.6776
1.355;2.66671;4.14545;8.85066;12.7372;18.0257;28.6823
1.04334;2.60429;4.47693;8.95416;12.7225;18.3823;29.1329
0.826764;3.06823;4.07595;9.23365;12.9735;18.5137;28.9854
0.893718;2.49879;4.26436;8.9846;13.017;17.9509;28.7463
1.1002;2.8392;4.32326;9.33824;12.8362;18.2709;28.6107
1.33076;2.60181;4.49037;8.88416;13.0998;18.1397;28.7209
0.881588;2.69272;4.2992;9.04289;13.1581;18.2226;28.7782
1.00075;2.67998;4.29343;9.14423;12.9244;18.0478;28.4496
1.16254;2.71325;4.49073;9.1977;12.8358;18.232;28.4891
1.12454;3.15731;4.25499;9.34121;13.1264;18.0726;28.7058
1.28514;3.03732;4.43553;8.9096;13.0394;18.47;28.5709
1.04708;2.71002;3.86546;9.12902;12.7782;18.001;28.652
1.29435;3.36041;4.46018;9.19377;13.4626;18.1597;28.5671
1.33209;3.24363;4.03883;9.05554;13.152;18.156;28.5229
1.32473;3.02055;4.67058;9.40223;13.3338;18.1526;28.8209
1.28556;2.79147;4.45604;9.36802;13.2355;18.287;28.967
1.69316;2.80371;4.14976;9.21879;12.8048;18.3061;28.9587
0.935985;2.44333;4.13785;8.8775;12.9847;18.3733;29.0629
1.30046;3.14255;4.29724;8.82267;13.1849;18.224;28.3491
1.26934;2.87111;4.04003;9.09175;13.0498;18.0907;28.6712
1.40635;2.61651;3.96037;8.99489;12.9485;18.5809;28.957
1.08417;2.94663;4.44586;9.11819;12.9185;18.4144;28.6952
1.34792;2.88525;4.26591;9.34812;13.0586;17.9227;28.5493
0.754986;2.85244;4.10368;9.28067;12.7228;18.2096;28.5606
1.03683;2.59444;4.33932;9.03635;13.1306;18.5048;29.1522
1.08166;2.42097;4.32792;9.20548;13.3581;18.3634;28.7787
0.883996;3.15035;4.31104;8.68969;13.0151;18.381;28.8349
0.801732;2.74323;3.88185;9.5089;12.8723;18.1093;28.4761
1.03933;2.72496;4.14158;9.1354;12.6137;18.3567;28.729
1.18887;2.40173;4.14594;9.08622;13.4059;18.2476;28.7583
1.06882;2.89693;3.94756;8.8967;12.9581;18.4036;28.6465
1.15608;2.786;3.78349;9.27063;12.9512;18.1967;29.0044
1.5085;2.89176;3.73814;9.4939;12.8896;18.4978;28.7922
1.10101;3.13227;4.10907;9.58533;13.0417;18.4818;28.7158
0.843173;1.96474;4.03746;9.07953;12.5152;18.2854;28.4566
0.921878;2.3808;4.28786;9.18158;13.0481;18.0814;28.502
1.03543;2.99534;4.10631;9.50195;12.9428;18.4803;28.7494
1.10293;2.42437;4.05348;9.25345;12.7069;18.4231;28.7562
1.44759;2.80379;4.00698;9.12715;13.1974;18.114;28.6318
0.962575;3.20542;4.09345;9.02919;13.3104;17.8963;28.8559
0.835009;3.40519;4.17521;9.56456;12.9515;18.1457;28.7117
1.17343;2.5016;4.19265;9.36426;12.9983;18.1302;28.4941
0.906317;2.97164;4.09622;9.17759;13.1008;18.7123;28.5518
0.86022;2.82477;4.76332;9.49345;12.806;18.2135;28.8289
1.29874;2.42969;4.32651;9.67139;12.9309;18.1665;28.6294
0.889493;2.8519;4.35145;9.56791;12.8321;18.4379;28.5979
1.26109;2.81441;4.49907;8.88144;12.863;18.2045;28.6812
1.17111;2.93674;3.8097;9.26678;12.8896;18.3202;28.6237
1.25237;2.88734;4.25999;9.80812;12.8319;17.9166;28.4889
1.2802;2.72188;4.32019;9.14609;12.7533;18.9601;29.0861
1.26386;2.89765;4.29593;9.09891;12.5481;18.2089;28.3409
1.47063;2.79917;4.30173;9.18991;13.045;18.1899;28.598
1.30991;2.60944;3.95246;9.18855;12.9162;18.1841;28.7357
1.37248;2.74365;4.26322;9.22159;12.8857;18.2112;28.6028
1.003;3.0737;4.56547;9.29047;12.6865;18.2641;28.5289
1.20666;2.59799;4.25615;9.15952;12.9587;18.2306;28.4518
1.13432;3.15553;4.18136;9.09885;13.0167;17.8016;28.6437
1.12162;2.61563;4.10227;8.90422;13.1685;18.1451;28.9254
1.18573;2.93857;4.3464;9.49715;13.4606;18.2448;28.4507
0.978944;2.86781;4.30426;9.30638;12.9286;18.0966;28.5869
1.18132;2.76935;4.38081;9.15342;13.1364;18.4816;29.2782
1.18152;3.06329;4.20649;9.38973;12.6075;18.4025;29.1171
1.21806;3.02142;4.69601;9.56362;13.0858;18.5841;28.4994
1.09705;3.20651;4.54592;8.84677;12.8958;18.3331;28.7414
0.935481;2.86131;4.27662;9.16429;12.9215;17.9853;28.6398
